incident_id,occurred_at,reported_at,category,subcategory,description,severity,status,latitude,longitude,state_code,district_code,station_code,source_dataset_id
DEMO-003934,2025-01-30T18:00:00,2025-01-30T20:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.137189,76.924269,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003935,2025-01-28T23:00:00,2025-01-29T01:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.134503,76.916889,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003936,2025-01-30T19:00:00,2025-01-30T21:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.135683,76.922123,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003937,2025-01-29T05:00:00,2025-01-29T07:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.135229,76.926379,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003938,2025-02-01T08:00:00,2025-02-01T10:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.134472,76.920033,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003939,2025-01-28T22:00:00,2025-01-29T00:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.140511,76.921299,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003940,2025-01-28T09:00:00,2025-01-28T11:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.134556,76.924388,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003941,2025-02-02T08:00:00,2025-02-02T10:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.140702,76.921904,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003942,2025-01-28T09:00:00,2025-01-28T11:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.141506,76.918375,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003943,2025-02-02T05:00:00,2025-02-02T07:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.144144,76.918149,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003944,2025-01-28T20:00:00,2025-01-28T22:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.140573,76.919332,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003945,2025-02-01T05:00:00,2025-02-01T07:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.135936,76.917513,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003946,2025-02-01T21:00:00,2025-02-01T23:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.142358,76.920087,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003947,2025-01-30T07:00:00,2025-01-30T09:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.139844,76.926031,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003948,2025-01-31T22:00:00,2025-02-01T00:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.14063,76.919029,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003949,2025-01-28T04:00:00,2025-01-28T06:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.140657,76.919558,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003950,2025-01-30T07:00:00,2025-01-30T09:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.135553,76.924092,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003951,2025-01-29T08:00:00,2025-01-29T10:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.137908,76.926151,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003952,2025-01-29T21:00:00,2025-01-29T23:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.136828,76.918141,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003953,2025-01-29T17:00:00,2025-01-29T19:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.136935,76.922205,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003954,2025-01-30T10:00:00,2025-01-30T12:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.137502,76.922018,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003955,2025-01-29T17:00:00,2025-01-29T19:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.138657,76.916536,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003956,2025-02-07T20:00:00,2025-02-07T22:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.974094,77.599349,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-003957,2025-02-07T00:00:00,2025-02-07T02:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.971231,77.594465,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-003958,2025-02-08T08:00:00,2025-02-08T10:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.969539,77.591701,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-003959,2025-02-08T08:00:00,2025-02-08T10:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.967517,77.592783,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-003960,2025-02-05T23:00:00,2025-02-06T01:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.969601,77.594541,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-003961,2025-02-06T02:00:00,2025-02-06T04:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.972964,77.594299,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-003962,2025-02-08T04:00:00,2025-02-08T06:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.969404,77.599078,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-003963,2025-02-07T14:00:00,2025-02-07T16:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.972183,77.595921,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-003964,2025-02-09T11:00:00,2025-02-09T13:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.973026,77.592923,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-003965,2025-02-06T22:00:00,2025-02-07T00:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.970733,77.596682,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-003966,2025-02-05T10:00:00,2025-02-05T12:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.294228,76.63582,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-003967,2025-02-08T18:00:00,2025-02-08T20:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.295672,76.637231,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-003968,2025-02-07T08:00:00,2025-02-07T10:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.293289,76.63526,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-003969,2025-02-09T14:00:00,2025-02-09T16:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.293587,76.63957,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-003970,2025-02-05T09:00:00,2025-02-05T11:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.291359,76.634409,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-003971,2025-02-04T11:00:00,2025-02-04T13:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.300659,76.643708,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-003972,2025-02-06T15:00:00,2025-02-06T17:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.297814,76.641976,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-003973,2025-02-06T16:00:00,2025-02-06T18:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.296365,76.639495,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-003974,2025-02-03T09:00:00,2025-02-03T11:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.914508,74.858455,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-003975,2025-02-06T04:00:00,2025-02-06T06:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.915686,74.858663,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-003976,2025-02-09T15:00:00,2025-02-09T17:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.911494,74.858752,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-003977,2025-02-05T13:00:00,2025-02-05T15:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.914795,74.851939,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-003978,2025-02-03T03:00:00,2025-02-03T05:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.917554,74.855592,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-003979,2025-02-03T18:00:00,2025-02-03T20:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.911159,74.852537,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-003980,2025-02-08T16:00:00,2025-02-08T18:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.363634,75.123349,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-003981,2025-02-05T09:00:00,2025-02-05T11:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.368067,75.123953,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-003982,2025-02-03T11:00:00,2025-02-03T13:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.362653,75.119354,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-003983,2025-02-04T12:00:00,2025-02-04T14:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.364127,75.122015,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-003984,2025-02-04T16:00:00,2025-02-04T18:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.36317,75.119457,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-003985,2025-02-09T01:00:00,2025-02-09T03:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.852084,74.502219,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-003986,2025-02-07T08:00:00,2025-02-07T10:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.854151,74.501966,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-003987,2025-02-07T09:00:00,2025-02-07T11:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.847052,74.497544,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-003988,2025-02-06T02:00:00,2025-02-06T04:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.853916,74.498383,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-003989,2025-02-03T23:00:00,2025-02-04T01:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.848083,74.496609,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-003990,2025-02-03T00:00:00,2025-02-03T02:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.852921,74.502106,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-003991,2025-02-05T09:00:00,2025-02-05T11:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.850139,74.50268,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-003992,2025-02-04T10:00:00,2025-02-04T12:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.850008,74.499034,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-003993,2025-02-08T19:00:00,2025-02-08T21:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.84557,74.494384,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-003994,2025-02-04T14:00:00,2025-02-04T16:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,15.851081,74.492823,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-003995,2025-02-08T12:00:00,2025-02-08T14:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.142712,76.918589,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003996,2025-02-05T18:00:00,2025-02-05T20:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.142985,76.919491,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003997,2025-02-03T17:00:00,2025-02-03T19:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.135008,76.92422,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003998,2025-02-06T20:00:00,2025-02-06T22:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.13801,76.922307,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-003999,2025-02-06T07:00:00,2025-02-06T09:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.141987,76.917212,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-004000,2025-02-07T10:00:00,2025-02-07T12:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.135615,76.924095,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-004001,2025-02-05T01:00:00,2025-02-05T03:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.136997,76.926202,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-004002,2025-02-06T10:00:00,2025-02-06T12:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.135679,76.922733,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-004003,2025-02-11T13:00:00,2025-02-11T15:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.970062,77.590791,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-004004,2025-02-12T17:00:00,2025-02-12T19:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.966825,77.591185,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-004005,2025-02-14T18:00:00,2025-02-14T20:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.975969,77.59557,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-004006,2025-02-14T16:00:00,2025-02-14T18:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.976408,77.59448,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-004007,2025-02-11T20:00:00,2025-02-11T22:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.972392,77.590359,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-004008,2025-02-10T21:00:00,2025-02-10T23:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.967455,77.594251,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-004009,2025-02-10T09:00:00,2025-02-10T11:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.968664,77.596347,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-004010,2025-02-12T22:00:00,2025-02-13T00:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.970278,77.589668,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-004011,2025-02-16T15:00:00,2025-02-16T17:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.971113,77.592572,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-004012,2025-02-10T17:00:00,2025-02-10T19:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.290927,76.638992,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-004013,2025-02-14T23:00:00,2025-02-15T01:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.298819,76.637776,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-004014,2025-02-16T19:00:00,2025-02-16T21:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.295784,76.640706,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-004015,2025-02-14T04:00:00,2025-02-14T06:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.295704,76.642019,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-004016,2025-02-15T01:00:00,2025-02-15T03:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.294102,76.636406,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-004017,2025-02-15T20:00:00,2025-02-15T22:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.294352,76.638644,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-004018,2025-02-14T15:00:00,2025-02-14T17:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.91366,74.857358,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-004019,2025-02-14T04:00:00,2025-02-14T06:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.90989,74.853561,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-004020,2025-02-11T13:00:00,2025-02-11T15:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.916246,74.853448,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-004021,2025-02-14T12:00:00,2025-02-14T14:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.912905,74.855657,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-004022,2025-02-12T08:00:00,2025-02-12T10:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.367593,75.119118,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-004023,2025-02-12T17:00:00,2025-02-12T19:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.367482,75.124544,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-004024,2025-02-12T12:00:00,2025-02-12T14:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.367142,75.119868,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-004025,2025-02-12T09:00:00,2025-02-12T11:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.365176,75.128637,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-004026,2025-02-16T20:00:00,2025-02-16T22:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.360534,75.121693,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-004027,2025-02-13T11:00:00,2025-02-13T13:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.848096,74.501706,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-004028,2025-02-13T10:00:00,2025-02-13T12:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.850542,74.499135,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-004029,2025-02-15T06:00:00,2025-02-15T08:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.851829,74.501087,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-004030,2025-02-13T00:00:00,2025-02-13T02:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.853306,74.497041,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-004031,2025-02-16T09:00:00,2025-02-16T11:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.848873,74.501034,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-004032,2025-02-11T08:00:00,2025-02-11T10:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.845082,74.494063,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-004033,2025-02-14T18:00:00,2025-02-14T20:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.850988,74.495192,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-004034,2025-02-13T23:00:00,2025-02-14T01:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.850007,74.500984,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-004035,2025-02-10T07:00:00,2025-02-10T09:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.13553,76.918207,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-004036,2025-02-15T13:00:00,2025-02-15T15:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.139423,76.919673,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-004037,2025-02-15T01:00:00,2025-02-15T03:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.14351,76.918062,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-004038,2025-02-14T19:00:00,2025-02-14T21:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.136198,76.923375,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-004039,2025-02-14T21:00:00,2025-02-14T23:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.140685,76.923859,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-004040,2025-02-21T06:00:00,2025-02-21T08:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.975227,77.598852,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-004041,2025-02-19T18:00:00,2025-02-19T20:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.970171,77.598967,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-004042,2025-02-17T17:00:00,2025-02-17T19:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.976365,77.595433,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-004043,2025-02-23T07:00:00,2025-02-23T09:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.292386,76.639102,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-004044,2025-02-18T12:00:00,2025-02-18T14:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.2911,76.637823,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-004045,2025-02-20T22:00:00,2025-02-21T00:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.291039,76.637262,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-004046,2025-02-17T23:00:00,2025-02-18T01:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.298435,76.639059,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-004047,2025-02-20T02:00:00,2025-02-20T04:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.298521,76.644075,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-004048,2025-02-21T05:00:00,2025-02-21T07:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.293849,76.637897,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-004049,2025-02-23T18:00:00,2025-02-23T20:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.294242,76.640864,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-004050,2025-02-20T21:00:00,2025-02-20T23:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.910309,74.859235,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-004051,2025-02-18T18:00:00,2025-02-18T20:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.909485,74.85966,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-004052,2025-02-22T15:00:00,2025-02-22T17:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.919081,74.851621,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-004053,2025-02-21T09:00:00,2025-02-21T11:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.917678,74.857398,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-004054,2025-02-23T11:00:00,2025-02-23T13:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.91872,74.858795,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-004055,2025-02-22T20:00:00,2025-02-22T22:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.912205,74.851018,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-004056,2025-02-17T17:00:00,2025-02-17T19:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.914343,74.851689,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-004057,2025-02-18T16:00:00,2025-02-18T18:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.91153,74.859054,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-004058,2025-02-22T19:00:00,2025-02-22T21:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.909519,74.860055,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-004059,2025-02-19T01:00:00,2025-02-19T03:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.911168,74.856727,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-004060,2025-02-20T23:00:00,2025-02-21T01:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.91843,74.854725,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-004061,2025-02-21T10:00:00,2025-02-21T12:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.365132,75.128813,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-004062,2025-02-23T03:00:00,2025-02-23T05:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.36153,75.127486,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-004063,2025-02-17T15:00:00,2025-02-17T17:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.365004,75.121052,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-004064,2025-02-21T17:00:00,2025-02-21T19:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.362841,75.12474,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-004065,2025-02-19T22:00:00,2025-02-20T00:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.36568,75.125661,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-004066,2025-02-22T19:00:00,2025-02-22T21:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.849185,74.495542,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
