incident_id,occurred_at,reported_at,category,subcategory,description,severity,status,latitude,longitude,state_code,district_code,station_code,source_dataset_id
DEMO-007185,2026-01-24T09:00:00,2026-01-24T11:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.968873,77.591689,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007186,2026-01-20T23:00:00,2026-01-21T01:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.292896,76.638963,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007187,2026-01-23T16:00:00,2026-01-23T18:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.290882,76.643965,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007188,2026-01-25T18:00:00,2026-01-25T20:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.297444,76.635134,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007189,2026-01-25T23:00:00,2026-01-26T01:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.299268,76.643407,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007190,2026-01-24T16:00:00,2026-01-24T18:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.299948,76.639194,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007191,2026-01-24T02:00:00,2026-01-24T04:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.296591,76.644194,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007192,2026-01-22T18:00:00,2026-01-22T20:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.291206,76.638136,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007193,2026-01-19T16:00:00,2026-01-19T18:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.910707,74.857346,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007194,2026-01-22T19:00:00,2026-01-22T21:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.913763,74.855348,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007195,2026-01-23T07:00:00,2026-01-23T09:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.915895,74.854959,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007196,2026-01-19T23:00:00,2026-01-20T01:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.918764,74.852079,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007197,2026-01-19T19:00:00,2026-01-19T21:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.914171,74.859403,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007198,2026-01-21T23:00:00,2026-01-22T01:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.913244,74.852363,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007199,2026-01-25T01:00:00,2026-01-25T03:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.365752,75.121486,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007200,2026-01-21T03:00:00,2026-01-21T05:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.369053,75.125853,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007201,2026-01-20T15:00:00,2026-01-20T17:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.36309,75.125365,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007202,2026-01-21T02:00:00,2026-01-21T04:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.368949,75.122205,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007203,2026-01-21T18:00:00,2026-01-21T20:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.364199,75.125085,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007204,2026-01-24T05:00:00,2026-01-24T07:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.36086,75.122036,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007205,2026-01-19T16:00:00,2026-01-19T18:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.360859,75.126965,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007206,2026-01-20T03:00:00,2026-01-20T05:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.362595,75.121444,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007207,2026-01-25T19:00:00,2026-01-25T21:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,15.363639,75.124242,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007208,2026-01-24T18:00:00,2026-01-24T20:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.848676,74.500127,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007209,2026-01-21T19:00:00,2026-01-21T21:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.85397,74.502413,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007210,2026-01-23T15:00:00,2026-01-23T17:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.847751,74.494792,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007211,2026-01-24T23:00:00,2026-01-25T01:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.848003,74.500302,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007212,2026-01-24T09:00:00,2026-01-24T11:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.844753,74.494675,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007213,2026-01-23T10:00:00,2026-01-23T12:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.143052,76.91852,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007214,2026-01-20T03:00:00,2026-01-20T05:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,15.139941,76.917785,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007215,2026-01-22T18:00:00,2026-01-22T20:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.138164,76.921427,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007216,2026-01-20T21:00:00,2026-01-20T23:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.135248,76.925449,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007217,2026-01-23T07:00:00,2026-01-23T09:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.138875,76.919467,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007218,2026-01-20T03:00:00,2026-01-20T05:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.13975,76.925746,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007219,2026-01-22T02:00:00,2026-01-22T04:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.143293,76.924353,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007220,2026-01-24T09:00:00,2026-01-24T11:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.139915,76.917271,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007221,2026-01-25T18:00:00,2026-01-25T20:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.136359,76.925384,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007222,2026-01-21T11:00:00,2026-01-21T13:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.137617,76.916439,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007223,2026-01-29T23:00:00,2026-01-30T01:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.968312,77.597818,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007224,2026-02-01T15:00:00,2026-02-01T17:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.969182,77.596181,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007225,2026-02-01T21:00:00,2026-02-01T23:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.97532,77.598358,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007226,2026-01-27T06:00:00,2026-01-27T08:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.968697,77.597789,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007227,2026-01-30T18:00:00,2026-01-30T20:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.972133,77.591439,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007228,2026-01-30T10:00:00,2026-01-30T12:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.973532,77.591554,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007229,2026-01-26T12:00:00,2026-01-26T14:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.296739,76.636959,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007230,2026-02-01T20:00:00,2026-02-01T22:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.294245,76.638669,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007231,2026-01-28T17:00:00,2026-01-28T19:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.293795,76.642466,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007232,2026-02-01T15:00:00,2026-02-01T17:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.300797,76.644388,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007233,2026-01-29T05:00:00,2026-01-29T07:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.293298,76.643046,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007234,2026-01-30T07:00:00,2026-01-30T09:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.911374,74.859545,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007235,2026-01-29T09:00:00,2026-01-29T11:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.917413,74.853126,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007236,2026-02-01T09:00:00,2026-02-01T11:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.910305,74.852747,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007237,2026-01-29T01:00:00,2026-01-29T03:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.916444,74.852122,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007238,2026-01-31T03:00:00,2026-01-31T05:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.912873,74.857197,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007239,2026-01-26T16:00:00,2026-01-26T18:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.91731,74.860395,KA,Mangaluru,DEMO-STATION-3,synthetic-generator-v1
DEMO-007240,2026-01-27T08:00:00,2026-01-27T10:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,15.368242,75.120628,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007241,2026-02-01T05:00:00,2026-02-01T07:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.360436,75.120682,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007242,2026-01-30T18:00:00,2026-01-30T20:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,15.367246,75.119364,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007243,2026-01-28T17:00:00,2026-01-28T19:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,15.363806,75.128587,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007244,2026-01-31T18:00:00,2026-01-31T20:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.363012,75.125623,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007245,2026-02-01T05:00:00,2026-02-01T07:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.368858,75.119544,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007246,2026-01-29T10:00:00,2026-01-29T12:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,15.366629,75.124078,KA,Hubballi,DEMO-STATION-4,synthetic-generator-v1
DEMO-007247,2026-01-27T01:00:00,2026-01-27T03:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.849929,74.496373,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007248,2026-01-26T07:00:00,2026-01-26T09:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.849413,74.502399,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007249,2026-01-30T23:00:00,2026-01-31T01:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.845867,74.493376,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007250,2026-01-27T06:00:00,2026-01-27T08:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.847071,74.497057,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007251,2026-02-01T16:00:00,2026-02-01T18:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.849179,74.501241,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007252,2026-01-28T18:00:00,2026-01-28T20:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.846448,74.502371,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007253,2026-02-01T06:00:00,2026-02-01T08:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.852322,74.500367,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007254,2026-02-01T05:00:00,2026-02-01T07:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.84776,74.492762,KA,Belagavi,DEMO-STATION-5,synthetic-generator-v1
DEMO-007255,2026-01-31T23:00:00,2026-02-01T01:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,15.142481,76.925103,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007256,2026-02-01T16:00:00,2026-02-01T18:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,15.14226,76.922839,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007257,2026-01-27T01:00:00,2026-01-27T03:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.140716,76.923497,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007258,2026-01-31T18:00:00,2026-01-31T20:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,15.140986,76.925554,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007259,2026-01-27T02:00:00,2026-01-27T04:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,15.139029,76.918018,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007260,2026-01-28T03:00:00,2026-01-28T05:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,15.135688,76.917769,KA,Ballari,DEMO-STATION-6,synthetic-generator-v1
DEMO-007261,2026-02-06T23:00:00,2026-02-07T01:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.971875,77.592762,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007262,2026-02-06T17:00:00,2026-02-06T19:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.975658,77.59675,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007263,2026-02-02T04:00:00,2026-02-02T06:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.968725,77.594615,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007264,2026-02-03T07:00:00,2026-02-03T09:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.966737,77.59101,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007265,2026-02-07T21:00:00,2026-02-07T23:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.975316,77.593042,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007266,2026-02-02T19:00:00,2026-02-02T21:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.971779,77.59169,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007267,2026-02-02T01:00:00,2026-02-02T03:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.973769,77.597179,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007268,2026-02-05T04:00:00,2026-02-05T06:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.974388,77.589718,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007269,2026-02-03T10:00:00,2026-02-03T12:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.968696,77.593893,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007270,2026-02-08T15:00:00,2026-02-08T17:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.974163,77.596297,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007271,2026-02-05T06:00:00,2026-02-05T08:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.974272,77.595596,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007272,2026-02-04T17:00:00,2026-02-04T19:00:00,Fraud,Fictional,SYNTHETIC: no real incident,medium,demo,12.96941,77.596026,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007273,2026-02-03T05:00:00,2026-02-03T07:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.975511,77.592195,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007274,2026-02-02T21:00:00,2026-02-02T23:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.973027,77.59619,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007275,2026-02-06T00:00:00,2026-02-06T02:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.970263,77.591135,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007276,2026-02-04T03:00:00,2026-02-04T05:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.972324,77.596322,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007277,2026-02-06T04:00:00,2026-02-06T06:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.974352,77.5967,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007278,2026-02-06T16:00:00,2026-02-06T18:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.971006,77.591252,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007279,2026-02-03T18:00:00,2026-02-03T20:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.968489,77.596896,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007280,2026-02-08T16:00:00,2026-02-08T18:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.966952,77.596346,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007281,2026-02-08T15:00:00,2026-02-08T17:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.9744,77.593413,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007282,2026-02-05T17:00:00,2026-02-05T19:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.972539,77.592093,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007283,2026-02-02T19:00:00,2026-02-02T21:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.971859,77.593872,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007284,2026-02-07T22:00:00,2026-02-08T00:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.976387,77.595015,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007285,2026-02-05T06:00:00,2026-02-05T08:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.971805,77.595722,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007286,2026-02-06T04:00:00,2026-02-06T06:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.967125,77.594151,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007287,2026-02-07T17:00:00,2026-02-07T19:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.969505,77.595325,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007288,2026-02-02T09:00:00,2026-02-02T11:00:00,Burglary,Fictional,SYNTHETIC: no real incident,low,demo,12.971041,77.597082,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007289,2026-02-08T20:00:00,2026-02-08T22:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.971609,77.591936,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007290,2026-02-05T05:00:00,2026-02-05T07:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.969267,77.590689,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007291,2026-02-04T00:00:00,2026-02-04T02:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.975635,77.594234,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007292,2026-02-05T15:00:00,2026-02-05T17:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.972256,77.598432,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007293,2026-02-06T12:00:00,2026-02-06T14:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.9668,77.598995,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007294,2026-02-02T06:00:00,2026-02-02T08:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.967067,77.591577,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007295,2026-02-04T04:00:00,2026-02-04T06:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.969543,77.595082,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007296,2026-02-06T13:00:00,2026-02-06T15:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.966661,77.589868,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007297,2026-02-06T12:00:00,2026-02-06T14:00:00,Burglary,Fictional,SYNTHETIC: no real incident,critical,demo,12.973922,77.596499,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007298,2026-02-04T09:00:00,2026-02-04T11:00:00,Burglary,Fictional,SYNTHETIC: no real incident,high,demo,12.966761,77.594651,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007299,2026-02-03T20:00:00,2026-02-03T22:00:00,Burglary,Fictional,SYNTHETIC: no real incident,medium,demo,12.967761,77.598036,KA,Bengaluru,DEMO-STATION-1,synthetic-generator-v1
DEMO-007300,2026-02-02T08:00:00,2026-02-02T10:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.299882,76.642873,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007301,2026-02-06T21:00:00,2026-02-06T23:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.297811,76.638287,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007302,2026-02-05T19:00:00,2026-02-05T21:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.291353,76.635367,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007303,2026-02-07T18:00:00,2026-02-07T20:00:00,Theft,Fictional,SYNTHETIC: no real incident,medium,demo,12.29623,76.642483,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007304,2026-02-02T01:00:00,2026-02-02T03:00:00,Theft,Fictional,SYNTHETIC: no real incident,critical,demo,12.291411,76.640456,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007305,2026-02-07T12:00:00,2026-02-07T14:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.29664,76.635105,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007306,2026-02-06T15:00:00,2026-02-06T17:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.292194,76.641288,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007307,2026-02-02T23:00:00,2026-02-03T01:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.296685,76.636369,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007308,2026-02-07T13:00:00,2026-02-07T15:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.29584,76.636417,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007309,2026-02-07T05:00:00,2026-02-07T07:00:00,Theft,Fictional,SYNTHETIC: no real incident,low,demo,12.300176,76.63583,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007310,2026-02-06T08:00:00,2026-02-06T10:00:00,Theft,Fictional,SYNTHETIC: no real incident,high,demo,12.300761,76.640646,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007311,2026-02-08T11:00:00,2026-02-08T13:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.30025,76.639296,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007312,2026-02-08T06:00:00,2026-02-08T08:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.294798,76.635156,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007313,2026-02-06T05:00:00,2026-02-06T07:00:00,Fraud,Fictional,SYNTHETIC: no real incident,high,demo,12.29408,76.64082,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007314,2026-02-06T22:00:00,2026-02-07T00:00:00,Fraud,Fictional,SYNTHETIC: no real incident,critical,demo,12.296509,76.637812,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007315,2026-02-08T22:00:00,2026-02-09T00:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.300455,76.637431,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007316,2026-02-06T19:00:00,2026-02-06T21:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.300237,76.639412,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
DEMO-007317,2026-02-03T10:00:00,2026-02-03T12:00:00,Fraud,Fictional,SYNTHETIC: no real incident,low,demo,12.296164,76.636422,KA,Mysuru,DEMO-STATION-2,synthetic-generator-v1
